"Date","Price","Open","High","Low","Vol.","Change %"
"04/05/2006","847.24","847.24","847.24","847.24","","0.19%"
"04/06/2006","846.56","846.56","846.56","846.56","","-0.08%"
"04/07/2006","842.45","842.45","842.45","842.45","","-0.49%"
"04/10/2006","843.81","843.81","843.81","843.81","","0.16%"
"04/11/2006","839.20","839.20","839.20","839.20","","-0.55%"
"04/12/2006","840.94","840.94","840.94","840.94","","0.21%"
"04/13/2006","841.70","841.70","841.70","841.70","","0.09%"
"04/17/2006","840.62","840.62","840.62","840.62","","-0.13%"
"04/18/2006","850.80","850.80","850.80","850.80","","1.21%"
"04/19/2006","852.23","852.23","852.23","852.23","","0.17%"
"04/20/2006","853.44","853.44","853.44","853.44","","0.14%"
"04/21/2006","852.65","852.65","852.65","852.65","","-0.09%"
"04/24/2006","852.47","852.47","852.47","852.47","","-0.02%"
"04/25/2006","851.00","851.00","851.00","851.00","","-0.17%"
"04/26/2006","852.55","852.55","852.55","852.55","","0.18%"
"04/27/2006","854.08","854.08","854.08","854.08","","0.18%"
"04/28/2006","854.65","854.65","854.65","854.65","","0.07%"
"05/01/2006","853.06","853.06","853.06","853.06","","-0.19%"
"05/02/2006","855.77","855.77","855.77","855.77","","0.32%"
"05/03/2006","854.75","854.75","854.75","854.75","","-0.12%"
"05/04/2006","856.44","856.44","856.44","856.44","","0.20%"
"05/05/2006","859.72","859.72","859.72","859.72","","0.38%"
"05/08/2006","860.04","860.04","860.04","860.04","","0.04%"
"05/09/2006","860.37","860.37","860.37","860.37","","0.04%"
"05/10/2006","860.48","860.48","860.48","860.48","","0.01%"
"05/11/2006","856.76","856.76","856.76","856.76","","-0.43%"
"05/12/2006","849.61","849.61","849.61","849.61","","-0.83%"
"05/15/2006","852.54","852.54","852.54","852.54","","0.34%"
"05/16/2006","851.52","851.52","851.52","851.52","","-0.12%"
"05/17/2006","837.32","837.32","837.32","837.32","","-1.67%"
"05/18/2006","832.08","832.08","832.08","832.08","","-0.63%"
"05/19/2006","834.75","834.75","834.75","834.75","","0.32%"
"05/22/2006","834.44","834.44","834.44","834.44","","-0.04%"
"05/23/2006","833.34","833.34","833.34","833.34","","-0.13%"
"05/24/2006","833.99","833.99","833.99","833.99","","0.08%"
"05/25/2006","839.15","839.15","839.15","839.15","","0.62%"
"05/26/2006","841.39","841.39","841.39","841.39","","0.27%"
"05/30/2006","835.50","835.50","835.50","835.50","","-0.70%"
"05/31/2006","839.48","839.48","839.48","839.48","","0.48%"
"06/01/2006","843.57","843.57","843.57","843.57","","0.49%"
"06/02/2006","844.42","844.42","844.42","844.42","","0.10%"
"06/05/2006","840.14","840.14","840.14","840.14","","-0.51%"
"06/06/2006","840.22","840.22","840.22","840.22","","0.01%"
"06/07/2006","838.68","838.68","838.68","838.68","","-0.18%"
"06/08/2006","839.63","839.63","839.63","839.63","","0.11%"
"06/09/2006","838.06","838.06","838.06","838.06","","-0.19%"
"06/12/2006","830.71","830.71","830.71","830.71","","-0.88%"
"06/13/2006","823.62","823.62","823.62","823.62","","-0.85%"
"06/14/2006","829.05","829.05","829.05","829.05","","0.66%"
"06/15/2006","845.20","845.20","845.20","845.20","","1.95%"
"06/16/2006","844.21","844.21","844.21","844.21","","-0.12%"
"06/19/2006","841.26","841.26","841.26","841.26","","-0.35%"
"06/20/2006","842.55","842.55","842.55","842.55","","0.15%"
"06/21/2006","846.53","846.53","846.53","846.53","","0.47%"
"06/22/2006","844.95","844.95","844.95","844.95","","-0.19%"
"06/23/2006","845.23","845.23","845.23","845.23","","0.03%"
"06/26/2006","847.68","847.68","847.68","847.68","","0.29%"
"06/27/2006","844.16","844.16","844.16","844.16","","-0.42%"
"06/28/2006","846.49","846.49","846.49","846.49","","0.28%"
"06/29/2006","853.92","853.92","853.92","853.92","","0.88%"
"06/30/2006","853.83","853.83","853.83","853.83","","-0.01%"
"07/03/2006","855.69","855.69","855.69","855.69","","0.22%"
"07/05/2006","854.88","854.88","854.88","854.88","","-0.09%"
"07/06/2006","855.78","855.78","855.78","855.78","","0.11%"
"07/07/2006","855.03","855.03","855.03","855.03","","-0.09%"
"07/10/2006","856.13","856.13","856.13","856.13","","0.13%"
"07/11/2006","857.49","857.49","857.49","857.49","","0.16%"
"07/12/2006","855.04","855.04","855.04","855.04","","-0.29%"
"07/13/2006","849.15","849.15","849.15","849.15","","-0.69%"
"07/14/2006","849.26","849.26","849.26","849.26","","0.01%"
"07/17/2006","849.29","849.29","849.29","849.29","","0.00%"
"07/18/2006","850.64","850.64","850.64","850.64","","0.16%"
"07/19/2006","859.03","859.03","859.03","859.03","","0.99%"
"07/20/2006","859.18","859.18","859.18","859.18","","0.02%"
"07/21/2006","858.09","858.09","858.09","858.09","","-0.13%"
"07/24/2006","865.72","865.72","865.72","865.72","","0.89%"
"07/25/2006","867.56","867.56","867.56","867.56","","0.21%"
"07/26/2006","867.92","867.92","867.92","867.92","","0.04%"
"07/27/2006","866.91","866.91","866.91","866.91","","-0.12%"
"07/28/2006","869.81","869.81","869.81","869.81","","0.33%"
"07/31/2006","870.08","870.08","870.08","870.08","","0.03%"
"08/01/2006","869.98","869.98","869.98","869.98","","-0.01%"
"08/02/2006","871.44","871.44","871.44","871.44","","0.17%"
"08/03/2006","871.69","871.69","871.69","871.69","","0.03%"
"08/04/2006","872.41","872.41","872.41","872.41","","0.08%"
"08/07/2006","872.54","872.54","872.54","872.54","","0.01%"
"08/08/2006","872.69","872.69","872.69","872.69","","0.02%"
"08/09/2006","872.59","872.59","872.59","872.59","","-0.01%"
"08/10/2006","873.75","873.75","873.75","873.75","","0.13%"
"08/11/2006","873.88","873.88","873.88","873.88","","0.01%"
"08/14/2006","874.86","874.86","874.86","874.86","","0.11%"
"08/15/2006","875.66","875.66","875.66","875.66","","0.09%"
"08/16/2006","875.76","875.76","875.76","875.76","","0.01%"
"08/17/2006","876.14","876.14","876.14","876.14","","0.04%"
"08/18/2006","878.12","878.12","878.12","878.12","","0.23%"
"08/21/2006","877.77","877.77","877.77","877.77","","-0.04%"
"08/22/2006","878.55","878.55","878.55","878.55","","0.09%"
"08/23/2006","876.82","876.82","876.82","876.82","","-0.20%"
"08/24/2006","878.11","878.11","878.11","878.11","","0.15%"
"08/25/2006","878.33","878.33","878.33","878.33","","0.03%"
"08/28/2006","881.10","881.10","881.10","881.10","","0.32%"
"08/29/2006","881.91","881.91","881.91","881.91","","0.09%"
"08/30/2006","882.10","882.10","882.10","882.10","","0.02%"
"08/31/2006","882.23","882.23","882.23","882.23","","0.01%"
"09/01/2006","884.03","884.03","884.03","884.03","","0.20%"
"09/05/2006","885.38","885.38","885.38","885.38","","0.15%"
"09/06/2006","883.04","883.04","883.04","883.04","","-0.26%"
"09/07/2006","882.13","882.13","882.13","882.13","","-0.10%"
"09/08/2006","884.59","884.59","884.59","884.59","","0.28%"
"09/11/2006","885.47","885.47","885.47","885.47","","0.10%"
"09/12/2006","887.77","887.77","887.77","887.77","","0.26%"
"09/13/2006","888.29","888.29","888.29","888.29","","0.06%"
"09/14/2006","888.53","888.53","888.53","888.53","","0.03%"
"09/15/2006","888.06","888.06","888.06","888.06","","-0.05%"
"09/18/2006","889.12","889.12","889.12","889.12","","0.12%"
"09/19/2006","888.42","888.42","888.42","888.42","","-0.08%"
"09/20/2006","890.97","890.97","890.97","890.97","","0.29%"
"09/21/2006","888.47","888.47","888.47","888.47","","-0.28%"
"09/22/2006","887.57","887.57","887.57","887.57","","-0.10%"
"09/25/2006","892.11","892.11","892.11","892.11","","0.51%"
"09/26/2006","894.46","894.46","894.46","894.46","","0.26%"
"09/27/2006","894.62","894.62","894.62","894.62","","0.02%"
"09/28/2006","895.19","895.19","895.19","895.19","","0.06%"
"09/29/2006","895.00","895.00","895.00","895.00","","-0.02%"
"10/02/2006","894.87","894.87","894.87","894.87","","-0.01%"
"10/03/2006","896.02","896.02","896.02","896.02","","0.13%"
"10/04/2006","898.19","898.19","898.19","898.19","","0.24%"
"10/05/2006","898.86","898.86","898.86","898.86","","0.07%"
"10/06/2006","899.16","899.16","899.16","899.16","","0.03%"
"10/09/2006","899.77","899.77","899.77","899.77","","0.07%"
"10/10/2006","900.21","900.21","900.21","900.21","","0.05%"
"10/11/2006","900.30","900.30","900.30","900.30","","0.01%"
"10/12/2006","900.92","900.92","900.92","900.92","","0.07%"
"10/13/2006","901.20","901.20","901.20","901.20","","0.03%"
"10/16/2006","901.69","901.69","901.69","901.69","","0.05%"
"10/17/2006","901.78","901.78","901.78","901.78","","0.01%"
"10/18/2006","901.98","901.98","901.98","901.98","","0.02%"
"10/19/2006","902.19","902.19","902.19","902.19","","0.02%"
"10/20/2006","903.19","903.19","903.19","903.19","","0.11%"
"10/23/2006","905.18","905.18","905.18","905.18","","0.22%"
"10/24/2006","905.84","905.84","905.84","905.84","","0.07%"
"10/25/2006","906.74","906.74","906.74","906.74","","0.10%"
"10/26/2006","907.91","907.91","907.91","907.91","","0.13%"
"10/27/2006","906.69","906.69","906.69","906.69","","-0.13%"
"10/30/2006","907.24","907.24","907.24","907.24","","0.06%"
"10/31/2006","907.46","907.46","907.46","907.46","","0.02%"
"11/01/2006","905.88","905.88","905.88","905.88","","-0.17%"
"11/02/2006","906.17","906.17","906.17","906.17","","0.03%"
"11/03/2006","906.50","906.50","906.50","906.50","","0.04%"
"11/06/2006","909.94","909.94","909.94","909.94","","0.38%"
"11/07/2006","910.45","910.45","910.45","910.45","","0.06%"
"11/08/2006","911.16","911.16","911.16","911.16","","0.08%"
"11/09/2006","910.87","910.87","910.87","910.87","","-0.03%"
"11/10/2006","911.53","911.53","911.53","911.53","","0.07%"
"11/13/2006","912.37","912.37","912.37","912.37","","0.09%"
"11/14/2006","912.71","912.71","912.71","912.71","","0.04%"
"11/15/2006","912.89","912.89","912.89","912.89","","0.02%"
"11/16/2006","913.07","913.07","913.07","913.07","","0.02%"
"11/17/2006","914.27","914.27","914.27","914.27","","0.13%"
"11/20/2006","915.12","915.12","915.12","915.12","","0.09%"
"11/21/2006","915.98","915.98","915.98","915.98","","0.09%"
"11/22/2006","916.87","916.87","916.87","916.87","","0.10%"
"11/24/2006","915.80","915.80","915.80","915.80","","-0.12%"
"11/27/2006","910.05","910.05","910.05","910.05","","-0.63%"
"11/28/2006","912.76","912.76","912.76","912.76","","0.30%"
"11/29/2006","917.26","917.26","917.26","917.26","","0.49%"
"11/30/2006","917.86","917.86","917.86","917.86","","0.07%"
"12/01/2006","916.56","916.56","916.56","916.56","","-0.14%"
"12/04/2006","920.19","920.19","920.19","920.19","","0.40%"
"12/05/2006","921.21","921.21","921.21","921.21","","0.11%"
"12/06/2006","921.36","921.36","921.36","921.36","","0.02%"
"12/07/2006","920.51","920.51","920.51","920.51","","-0.09%"
"12/08/2006","921.75","921.75","921.75","921.75","","0.13%"
"12/11/2006","923.02","923.02","923.02","923.02","","0.14%"
"12/12/2006","923.30","923.30","923.30","923.30","","0.03%"
"12/13/2006","923.99","923.99","923.99","923.99","","0.07%"
"12/14/2006","924.30","924.30","924.30","924.30","","0.03%"
"12/15/2006","922.71","922.71","922.71","922.71","","-0.17%"
"12/18/2006","922.38","922.38","922.38","922.38","","-0.04%"
"12/19/2006","923.85","923.85","923.85","923.85","","0.16%"
"12/20/2006","923.56","923.56","923.56","923.56","","-0.03%"
"12/21/2006","921.85","921.85","921.85","921.85","","-0.19%"
"12/22/2006","918.87","918.87","918.87","918.87","","-0.32%"
"12/26/2006","922.69","922.69","922.69","922.69","","0.42%"
"12/27/2006","926.43","926.43","926.43","926.43","","0.41%"
"12/28/2006","925.38","925.38","925.38","925.38","","-0.11%"
"12/29/2006","922.88","922.88","922.88","922.88","","-0.27%"
"01/03/2007","923.60","923.60","923.60","923.60","","0.08%"
"01/04/2007","925.10","925.10","925.10","925.10","","0.16%"
"01/05/2007","921.33","921.33","921.33","921.33","","-0.41%"
"01/08/2007","924.05","924.05","924.05","924.05","","0.30%"
"01/09/2007","923.72","923.72","923.72","923.72","","-0.04%"
"01/10/2007","925.29","925.29","925.29","925.29","","0.17%"
"01/11/2007","929.75","929.75","929.75","929.75","","0.48%"
"01/12/2007","932.79","932.79","932.79","932.79","","0.33%"
"01/16/2007","933.97","933.97","933.97","933.97","","0.13%"
"01/17/2007","934.33","934.33","934.33","934.33","","0.04%"
"01/18/2007","933.70","933.70","933.70","933.70","","-0.07%"
"01/19/2007","936.08","936.08","936.08","936.08","","0.25%"
"01/22/2007","934.55","934.55","934.55","934.55","","-0.16%"
"01/23/2007","936.40","936.40","936.40","936.40","","0.20%"
"01/24/2007","939.68","939.68","939.68","939.68","","0.35%"
"01/25/2007","935.14","935.14","935.14","935.14","","-0.48%"
"01/26/2007","935.17","935.17","935.17","935.17","","0.00%"
"01/29/2007","934.97","934.97","934.97","934.97","","-0.02%"
"01/30/2007","937.85","937.85","937.85","937.85","","0.31%"
"01/31/2007","941.03","941.03","941.03","941.03","","0.34%"
"02/01/2007","942.69","942.69","942.69","942.69","","0.18%"
"02/02/2007","943.65","943.65","943.65","943.65","","0.10%"
"02/05/2007","944.04","944.04","944.04","944.04","","0.04%"
"02/06/2007","944.60","944.60","944.60","944.60","","0.06%"
"02/07/2007","945.23","945.23","945.23","945.23","","0.07%"
"02/08/2007","945.43","945.43","945.43","945.43","","0.02%"
"02/09/2007","944.30","944.30","944.30","944.30","","-0.12%"
"02/12/2007","944.03","944.03","944.03","944.03","","-0.03%"
"02/13/2007","946.66","946.66","946.66","946.66","","0.28%"
"02/14/2007","947.32","947.32","947.32","947.32","","0.07%"
"02/15/2007","947.69","947.69","947.69","947.69","","0.04%"
"02/16/2007","948.20","948.20","948.20","948.20","","0.05%"
"02/20/2007","950.06","950.06","950.06","950.06","","0.20%"
"02/21/2007","949.93","949.93","949.93","949.93","","-0.01%"
"02/22/2007","949.93","949.93","949.93","949.93","","0.00%"
"02/23/2007","949.01","949.01","949.01","949.01","","-0.10%"
"02/26/2007","949.05","949.05","949.05","949.05","","0.00%"
"02/27/2007","921.60","921.60","921.60","921.60","","-2.89%"
"02/28/2007","928.29","928.29","928.29","928.29","","0.73%"
"03/01/2007","926.27","926.27","926.27","926.27","","-0.22%"
"03/02/2007","916.09","916.09","916.09","916.09","","-1.10%"
"03/05/2007","908.42","908.42","908.42","908.42","","-0.84%"
"03/06/2007","922.05","922.05","922.05","922.05","","1.50%"
"03/07/2007","919.94","919.94","919.94","919.94","","-0.23%"
"03/08/2007","926.82","926.82","926.82","926.82","","0.75%"
"03/09/2007","927.29","927.29","927.29","927.29","","0.05%"
"03/12/2007","930.34","930.34","930.34","930.34","","0.33%"
"03/13/2007","911.32","911.32","911.32","911.32","","-2.04%"
"03/14/2007","917.61","917.61","917.61","917.61","","0.69%"
"03/15/2007","920.59","920.59","920.59","920.59","","0.32%"
"03/16/2007","920.64","920.64","920.64","920.64","","0.01%"
"03/19/2007","926.08","926.08","926.08","926.08","","0.59%"
"03/20/2007","929.22","929.22","929.22","929.22","","0.34%"
"03/21/2007","933.28","933.28","933.28","933.28","","0.44%"
"03/22/2007","933.18","933.18","933.18","933.18","","-0.01%"
"03/23/2007","933.51","933.51","933.51","933.51","","0.04%"
"03/26/2007","934.42","934.42","934.42","934.42","","0.10%"
"03/27/2007","933.74","933.74","933.74","933.74","","-0.07%"
"03/28/2007","931.47","931.47","931.47","931.47","","-0.24%"
"03/29/2007","932.27","932.27","932.27","932.27","","0.09%"
"03/30/2007","932.75","932.75","932.75","932.75","","0.05%"
"04/02/2007","934.56","934.56","934.56","934.56","","0.19%"
"04/03/2007","936.39","936.39","936.39","936.39","","0.20%"
"04/04/2007","937.13","937.13","937.13","937.13","","0.08%"
"04/05/2007","937.74","937.74","937.74","937.74","","0.07%"
"04/09/2007","938.49","938.49","938.49","938.49","","0.08%"
"04/10/2007","938.96","938.96","938.96","938.96","","0.05%"
"04/11/2007","938.92","938.92","938.92","938.92","","0.00%"
"04/12/2007","939.41","939.41","939.41","939.41","","0.05%"
"04/13/2007","939.66","939.66","939.66","939.66","","0.03%"
"04/16/2007","940.19","940.19","940.19","940.19","","0.06%"
"04/17/2007","940.39","940.39","940.39","940.39","","0.02%"
"04/18/2007","940.59","940.59","940.59","940.59","","0.02%"
"04/19/2007","940.79","940.79","940.79","940.79","","0.02%"
"04/20/2007","941.75","941.75","941.75","941.75","","0.10%"
"04/23/2007","941.51","941.51","941.51","941.51","","-0.03%"
"04/24/2007","941.54","941.54","941.54","941.54","","0.00%"
"04/25/2007","944.48","944.48","944.48","944.48","","0.31%"
"04/26/2007","945.16","945.16","945.16","945.16","","0.07%"
"04/27/2007","945.75","945.75","945.75","945.75","","0.06%"
"04/30/2007","942.96","942.96","942.96","942.96","","-0.30%"
"05/01/2007","944.51","944.51","944.51","944.51","","0.16%"
"05/02/2007","947.13","947.13","947.13","947.13","","0.28%"
"05/03/2007","948.49","948.49","948.49","948.49","","0.14%"
"05/04/2007","949.33","949.33","949.33","949.33","","0.09%"
"05/07/2007","950.47","950.47","950.47","950.47","","0.12%"
"05/08/2007","950.71","950.71","950.71","950.71","","0.03%"
"05/09/2007","951.68","951.68","951.68","951.68","","0.10%"
"05/10/2007","949.49","949.49","949.49","949.49","","-0.23%"
"05/11/2007","952.14","952.14","952.14","952.14","","0.28%"
"05/15/2007","952.87","952.87","952.87","952.87","","0.08%"
"05/16/2007","953.88","953.88","953.88","953.88","","0.11%"
"05/17/2007","954.22","954.22","954.22","954.22","","0.04%"
"05/18/2007","955.42","955.42","955.42","955.42","","0.13%"
"05/21/2007","956.54","956.54","956.54","956.54","","0.12%"
"05/22/2007","956.76","956.76","956.76","956.76","","0.02%"
"05/23/2007","956.60","956.60","956.60","956.60","","-0.02%"
"05/24/2007","952.51","952.51","952.51","952.51","","-0.43%"
"05/25/2007","956.15","956.15","956.15","956.15","","0.38%"
"05/29/2007","957.71","957.71","957.71","957.71","","0.16%"
"05/30/2007","960.94","960.94","960.94","960.94","","0.34%"
"05/31/2007","961.10","961.10","961.10","961.10","","0.02%"
"06/01/2007","962.56","962.56","962.56","962.56","","0.15%"
"06/04/2007","963.58","963.58","963.58","963.58","","0.11%"
"06/05/2007","962.98","962.98","962.98","962.98","","-0.06%"
"06/06/2007","960.16","960.16","960.16","960.16","","-0.29%"
"06/07/2007","949.94","949.94","949.94","949.94","","-1.06%"
"06/08/2007","958.31","958.31","958.31","958.31","","0.88%"
"06/11/2007","960.13","960.13","960.13","960.13","","0.19%"
"06/12/2007","953.01","953.01","953.01","953.01","","-0.74%"
"06/13/2007","963.69","963.69","963.69","963.69","","1.12%"
"06/14/2007","966.96","966.96","966.96","966.96","","0.34%"
"06/15/2007","966.63","966.63","966.63","966.63","","-0.03%"
"06/18/2007","966.47","966.47","966.47","966.47","","-0.02%"
